Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines,USD_EM_Index
17/2/2009,-3.398,-98.9,-139.06,-28.23,4.53,-320.696156,0.8727,1.048315982
18/2/2009,-3.833,-87,-147.18,-11.1,12.59,26.8245554,-2.0904,0.244624852
19/2/2009,5.26,-64.2,-100.33,12.88,0,-9.075500108,-9.6589,-0.027078622
20/2/2009,-1.913,-34.6,-247.74,-6.87,-11.41,-251.0195718,-0.4236,0.784165059
23/2/2009,-6.465,0,-14.4,-10.04,6.82,0,69.2047,-0.175321332
24/2/2009,-9.061,-78.5,-195.02,-5.09,43.28,0,-6.0076,0.078133131
25/2/2009,-6.419,-91,-29.38,5.48,2.26,-30.82066359,-2.0206,0.182288855
26/2/2009,-14.393,-47.3,-60.77,-15.36,-2.8,0,-3.8397,0.037635322
27/2/2009,5.473,-53.3,0.22,-11.34,-6.03,-14.02228764,-4.0749,0.481091068
2/3/2009,-11.315,-92.4,-268.63,-8.42,56.65,-264.0635237,-1.6454,1.066960895
3/3/2009,-6.515,-125.1,-121.42,-30.09,-7.51,-58.09572974,-5.9768,-0.19979845
4/3/2009,-2.75,-87.5,-114.67,-4.3,-15.97,142.5500774,0.3262,-0.511035048
5/3/2009,5.631,-117,42.11,13.33,44.17,-114.2396507,-7.4303,0.363612033
6/3/2009,1.469,-0.3,-30.59,-21.57,-9.62,-195.4767716,-9.5624,-0.278410258
9/3/2009,0,2.3,-41.98,-12.55,-6.97,-50.87858014,-15.4525,0.224723093
10/3/2009,1.637,0,109.73,2.03,-50.09,340.6660712,-8.025,-0.598063842
11/3/2009,16.75,0,366.81,1.57,-88.49,37.76517421,-12.1156,-0.451551871
12/3/2009,10.451,-19.2,-481.67,-9.77,-9.17,77.49071435,-7.8994,-0.239287308
13/3/2009,9.071,37.1,-39.8,14.75,-5.82,26.4034249,1.7967,-0.683648496
16/3/2009,3.979,-2.8,-46.3,6.48,-13.86,184.3883529,-4.9918,-1.302689656
17/3/2009,-1.822,86.7,15.3,0.07,-22,82.03294056,-35.5881,-0.209364711
18/3/2009,2.371,68.9,24.8,8.06,1324.2,47.76773967,-4.4727,0.164416549
19/3/2009,11.162,31.1,6.29,7.28,111.41,157.2017877,-4.0008,-0.752410699
20/3/2009,10.887,9.9,64.37,2.21,50.99,2.274077029,0.1228,0.198183212
23/3/2009,26.322,62.5,154.3,35.35,13.37,371.8874717,-5.9801,0.167707499
24/3/2009,40.146,139,273.33,36.82,28.11,-36.76771706,-0.3467,-0.007285785
25/3/2009,3.352,58.5,-1.05,13.06,20.3,81.41589764,-3.7936,-0.122329039
26/3/2009,0,260.6,37.79,-3.79,104.61,209.9718385,1.3465,-0.084733318
27/3/2009,31.741,-53.6,238.31,20.17,19.96,-66.24554769,4.468,0.355511843
30/3/2009,-4.553,-91,-88.72,1.38,41.51,-225.2994462,-6.1297,0.64362565
31/3/2009,8.515,-104.3,-122.16,-10.39,-92.87,-84.93217557,-2.8965,-0.458043075
1/4/2009,22.372,46.1,67.81,-7.08,-14.88,119.650142,-13.3139,-0.644406927
2/4/2009,0.845,138.4,273.66,26,12.49,496.8126706,-18.5415,-0.804239842
3/4/2009,39.799,0,344.85,55.38,-38.66,204.2133406,-8.6629,-0.405567271
6/4/2009,27.16,34.5,202.44,0,16.62,-106.4504675,0,-0.121318289
7/4/2009,6.126,0,-71.47,37.61,44.17,-62.6716116,-9.5944,0.059523954
8/4/2009,-20.938,95.8,-241.22,-5.52,-49.66,10.71422081,-10.4677,-0.176848488
9/4/2009,0,18.2,224.15,16.87,26.53,372.5112582,0,-0.63161969
10/4/2009,0,0,308.38,26.49,0,0,0,-0.050892387
13/4/2009,37.356,128.8,296.07,0,0,137.2145656,-7.7604,-0.096039028
14/4/2009,23.758,0,69.99,0,-56.44,58.44092904,-4.6717,-0.196731217
15/4/2009,17.063,154.8,-134.1,0,-52.95,-129.0922321,-7.058,0.295969959
16/4/2009,49.48,80,352.38,-75.54,23.53,242.8778629,-5.8834,-0.308223812
17/4/2009,25.772,158.7,352.42,-7.8,20.64,55.20677036,-21.8138,0.104304236
20/4/2009,-7.728,66.6,175.15,-15.14,-43.69,167.0509263,0.18,0.691308566
21/4/2009,-43.011,-12.5,-54.78,-17.85,23.11,0,-2.1158,-0.234354353
22/4/2009,-1.417,0.4,139.82,-4.25,0,-56.13089857,-6.1244,-0.055723027
23/4/2009,-19.95,62.1,114.56,1.27,41.94,72.7919287,-1.4654,0.287279188
24/4/2009,-1.62,99.5,79.85,33.42,58.13,118.7796981,-6.2834,-0.408991012
27/4/2009,-2.669,368.1,-69.97,19.97,0,-32.5156807,-2.1886,1.002861374
28/4/2009,8.076,-34.5,-33.58,17.5,-16.01,-130.680797,-0.3651,0.498018289
29/4/2009,12.445,68.3,112.45,-4.01,-9.14,185.5349455,-7.4623,-0.967589386
30/4/2009,63.077,0,452.07,10.85,70.79,109.5729831,545.443,-0.148135316
1/5/2009,40.491,0,0,0,0,0,0,0.058277309
4/5/2009,30.187,295.6,321.41,16.47,-30.69,670.7690147,4.057,-1.106486223
5/5/2009,63.798,140,0,0,56.39,292.8087742,6.5175,-0.35094543
6/5/2009,-11.868,139.1,236.93,24.73,104.66,396.673582,-12.7844,0.004208476
7/5/2009,21.999,79.9,170.16,27.97,128.27,-83.53384175,6.1189,-0.43578225
8/5/2009,-1.623,251.9,353.56,0,99.68,164.3386677,-7.9156,-0.140663463
11/5/2009,5.603,37.1,219.28,40.63,140.43,-109.1965978,1.9221,-0.107154967
12/5/2009,-26.164,99.6,-8.04,-16.67,28.11,-101.6672318,1.589,0.228845327
13/5/2009,6.18,828,-55.72,47.17,24.93,-243.8198018,-6.7858,0.344297598
14/5/2009,-40.319,-69.4,-54.34,-30.57,28.85,21.23679809,-2.2203,0.145880232
15/5/2009,5.526,201.9,0.59,5.46,81.19,-60.61662973,-20.6199,-0.273430457
18/5/2009,-29.83,11.1,134.51,5.79,-30.37,635.5129933,-9.1953,-0.282050222
19/5/2009,49.099,1062.3,340.16,62.7,103.06,402.0201133,-3.1539,-0.593314271
20/5/2009,23.41,-49.1,428.25,43.77,219.34,246.7551374,0.5223,-0.311333896
21/5/2009,0,31,14.45,5.49,-57.25,-228.071076,-5.906,0.369607428
22/5/2009,3.826,-147.2,69.24,-47.54,27.1,95.15659679,-0.3064,-0.111729036
26/5/2009,0.018,-17.2,108.57,15.73,58.23,324.5554623,3.0205,0.273904775
27/5/2009,18.879,91.7,246.36,17.26,31.95,293.6707979,-0.8454,0.026658215
28/5/2009,7.129,445.1,191.27,18.22,-72.06,226.1082423,6.4349,0.062372198
29/5/2009,15.134,176.4,317.55,3.87,-61.2,-10.93075129,3.7289,-0.371946245
1/6/2009,91.852,131.5,262.19,48.34,96.59,346.9813748,1.6585,-0.39560236
2/6/2009,73.369,44.4,403.1,43.94,155.54,-148.3073428,-1.682,0.25260412
3/6/2009,17.866,-67.5,-89.56,117.3,193.82,-442.4142682,4.9798,0.078411745
4/6/2009,-24.444,142.2,-104.97,-15.27,-72.54,71.14964346,6.4151,0.059040826
5/6/2009,73.717,301.1,82.91,62.09,121.77,62.99795187,7.3183,0.106502291
8/6/2009,4.676,62.2,32,33.08,49.15,21.03401015,3.5247,0.572039189
9/6/2009,-20.7,208.2,67.61,-11.41,16.76,-22.93018936,7.9169,-0.063661022
10/6/2009,-16.076,151.8,345.65,11.43,87.99,-29.30148947,-1.7649,0.121481658
11/6/2009,4.571,209.4,561.35,63.38,78.69,0,5.6424,-0.358870201
12/6/2009,-22.004,109.4,190.03,44.83,66.71,68.34222936,0,-0.118263884
15/6/2009,-10.042,-44.5,-38.68,17.8,94.26,-164.6098489,-1.8451,0.325529692
16/6/2009,-58.744,-149.1,-131.41,-63.25,0,-215.7424063,-2.4668,-0.242986895
17/6/2009,-9.597,-47.3,-127.28,-14.59,-99.38,-211.2568251,-6.3763,0.522111124
18/6/2009,-31.935,-107.3,-36.72,-14.91,53.54,-96.95508754,-7.3433,-0.360382726
19/6/2009,-13.326,-5.4,11.66,14.5,-15.36,28.57770063,-0.9688,-0.010839457
22/6/2009,-4.33,-40.7,15.56,46.63,136.85,-342.7802691,-2.6113,0.357377744
23/6/2009,-25.76,-134.6,-182.08,-60.79,46.26,-530.205346,-2.0931,-0.050582858
24/6/2009,4.103,-123.9,-69.11,-14.51,76.28,272.5212982,-10.8059,-0.305710887
25/6/2009,10.498,-213.9,333.95,63.61,76.5,129.3874629,1.5003,0.170829213
26/6/2009,33.371,138.7,270.51,63.73,-2.04,133.3085809,6.5966,-0.278399414
29/6/2009,-6.006,82.4,11.46,-6.88,92.79,566.253657,5.554,-0.100279528
30/6/2009,3.404,47.8,30.97,-0.38,154.64,-29.19434194,0.9875,-0.126875231
1/7/2009,-22.003,34,150.19,0,61.87,2.709690764,-12.9519,-0.381792907
2/7/2009,33.379,84.1,221.71,20.35,138.5,155.0881069,-0.3086,0.332837704
6/7/2009,-80.414,-72.9,85.14,0,36.17,-675.8639062,11.6526,0.354605223
7/7/2009,-28.625,576.8,109.98,0,-51.81,-272.9938382,-3.552,-0.00611174
8/7/2009,0,158.5,-162,-4.72,53.28,-734.6065672,1.0452,0.585912396
9/7/2009,-152.101,-59.6,250.51,-40.7,-6.96,0,-7.8012,0.107941655
10/7/2009,8.14,-128,-47.21,-66.32,127.83,111.9714045,5.9851,0.525600369
13/7/2009,-24.942,38.5,-186.91,-21.08,-6.08,-438.5767433,-4.9186,0.255502758
14/7/2009,-13.895,92.7,-23.32,1.76,4.72,-48.73502538,-1.3339,-0.265533879
15/7/2009,35.128,211.6,387.62,22.02,8.41,91.31747013,-11.3423,-0.776611615
16/7/2009,53.524,59.9,426.97,51.48,174.45,751.3001655,5.4683,-0.071874353
17/7/2009,12.799,53.4,133.64,-4.96,12.28,318.6041688,0,-0.41359263
20/7/2009,0,145.8,427.3,25.61,152.9,-174.1701637,0.2795,-0.407981495
21/7/2009,31.99,10.4,331.56,31.63,58.53,604.7008771,8.6496,0.000198069
22/7/2009,37.252,30.1,266.83,19.82,7.95,66.91826544,3.3883,-0.07579004
23/7/2009,0.412,146.6,253.98,7.74,33.86,-736.1581563,-1.6955,-0.284452012
24/7/2009,32.396,217.2,364.24,21.97,0.29,1323.468031,7.52,0.147388792
27/7/2009,45.457,92.5,389.42,47.13,48.63,107.4518133,11.4606,-0.079527209
28/7/2009,46.938,153.1,397.4,47.13,82.44,-116.8525113,15.3462,0.019962211
29/7/2009,47.105,28.7,229.7,99.35,13.11,33.44714933,44.4488,0.255184785
30/7/2009,114.269,244.2,219.22,-9.31,68.83,29.14872122,-34.2871,-0.25081548
31/7/2009,130.501,163.5,447.84,28.63,74.42,282.1984831,15.3831,-0.191634347
3/8/2009,29.9,99.4,333.81,59.68,120.83,303.729921,6.324,-0.374586778
4/8/2009,90.533,43.7,445.38,82.03,-68.03,63.16236041,9.1323,-0.020873772
5/8/2009,-4.211,-100.8,65.72,18.29,52.96,262.8937668,0,0.062708072
6/8/2009,35.953,-51.8,13.93,28.71,105.18,-76.05811164,-2.174,-0.139349177
7/8/2009,41.293,-176.8,158.51,10.52,121.02,-52.14175993,1.8563,-0.089105397
10/8/2009,24.389,-47.5,271.32,-21.28,0,302.9764233,-3.4268,0.067011461
11/8/2009,-1.351,146.9,162.6,4.5,99.42,-354.914648,-6.7579,0.336876592
12/8/2009,-30.217,-22.9,-8.14,0,68.63,-443.383745,-6.5727,-0.101592235
13/8/2009,8.128,194.7,209.06,4.9,148.34,697.2567,-4.5141,-0.289790272
14/8/2009,4.69,213.5,302.28,-17.47,150.59,-25.46433818,-2.7519,0.099588356
17/8/2009,0,-200.1,87.32,-62.77,130.21,-287.9034158,-2.9938,0.512468656
18/8/2009,4.671,0.9,-141.99,-44.58,0.09,562.4534195,-8.8763,-0.087733701
19/8/2009,-6.114,-178.9,161.33,-18.41,83.9,-175.1554615,-7.5083,-0.234832286
20/8/2009,-10.359,-61.9,-136.21,11.15,58.31,99.00488334,6.8435,-0.106988067
21/8/2009,14.367,112.1,150.78,19.98,75.19,-113.5888045,0,-0.242143457
24/8/2009,10.054,175,236.33,4.59,41.49,344.7592037,13.7084,0.03792987
25/8/2009,61.526,-11,175.07,3.27,82.3,240.0901439,10.7461,0.130892623
26/8/2009,7.241,212.2,176.9,9.69,82.39,-0.561448623,-9.0695,0.719293608
27/8/2009,-65.513,274.2,192.41,2.06,146.36,-49.28261452,-9.3286,0.194367181
28/8/2009,-7.364,223.6,186.86,0.14,61.22,-60.98099915,-0.6772,-0.056556466
31/8/2009,0.502,-17.6,-25.63,-6.6,65.55,-348.4793213,0,0.192616495
1/9/2009,-22.904,-62.1,6.86,-18.71,12.35,-130.8387782,-1.0135,0.524888476
2/9/2009,-47.446,-117,-217.51,-13.72,84.15,-301.4284964,-8.6953,0.012786994
3/9/2009,-10.655,12.1,-118.7,4.12,-176.26,67.71419403,-10.8972,-0.175619809
4/9/2009,-3.053,-11.6,7.64,1.61,-64.14,-156.4772666,-0.5049,-0.411510619
8/9/2009,26.754,241.4,60.67,122.54,-28.72,-33.00164384,-6.7582,-0.500771443
9/9/2009,45.885,51,76.62,48.01,22.87,317.8299409,-4.7878,0.206801476
10/9/2009,116.793,118.9,376.11,114.67,99.95,185.1377554,-7.4147,-0.047937474
11/9/2009,40.072,68.2,493.57,50.18,105.12,414.3801926,-11.2834,-0.242420988
14/9/2009,-0.074,53.8,169.04,38.69,53.04,220.9630078,-5.3987,0.207570015
15/9/2009,15.543,183.2,316.66,32.86,56.45,-85.89393353,-5.7929,-0.22747483
16/9/2009,17.355,242.7,750.99,54.3,33.04,-140.785317,-8.7446,-0.555246184
17/9/2009,-6.899,555.2,642.74,73.2,-33.97,335.8485351,-5.0071,0.09863828
18/9/2009,0,388.1,1205.06,16.52,60.93,298.3086728,-2.714,-0.00799948
21/9/2009,0,0,164.3,-9.03,3.94,336.1580801,0,0.167355695
22/9/2009,0,312.1,452.47,-3.97,-41.61,559.4240461,284.675,-0.170855669
23/9/2009,0,382.1,104.18,22.9,24.19,-41.20254578,0.4398,-0.061419472
24/9/2009,1.291,274.9,-73.3,25.57,0,51.44308603,-3.8294,0.266311476
25/9/2009,-43.007,690.3,-130.15,26.14,112.46,71.85921279,-2.7662,0.108220423
28/9/2009,-24.911,0,-88.48,-4.88,16.33,66.85356864,0.1107,-0.056838523
29/9/2009,-17.062,229.5,-85.35,34.91,-10.73,-9.162017407,6.7284,0.166535234
30/9/2009,-13.663,314.1,3.3,30.29,51.53,-147.0135568,-2.5621,-0.379218204
1/10/2009,-2.038,286.7,-205.62,76.1,190.18,-154.8752108,-0.3595,0.319353262
2/10/2009,-57.149,0,0,-6.26,13.29,-34.24607623,6.2651,0.099987261
5/10/2009,-38.626,-50,-282.08,-11.92,239.7,412.2485709,1.5145,-0.231397386
6/10/2009,27.167,6.7,-28.6,40.53,-18.34,247.282218,-194.033,-0.547235034
7/10/2009,-40.659,165.1,83.75,98.82,133.3,-615.0980615,11.8728,-0.040536365
8/10/2009,-86.536,-78.2,11.88,23.31,62.93,640.3463925,-0.8392,-0.454246307
9/10/2009,-23.224,53.9,405.22,71.73,62.22,1109.951682,0.7883,-0.049512315
13/10/2009,17.879,0,4.1,41.14,28.37,-79.21938244,-1.9345,-0.253289207
14/10/2009,35.695,342.8,318.23,-119.2,114.01,-1050.744662,-2.114,-0.384795109
15/10/2009,74.81,209.8,489.39,-24.16,73.16,2027.169612,-1.0368,0.028621829
16/10/2009,8.535,258.6,351.6,16.35,-45.76,19.52950791,1.6888,0.034193359
19/10/2009,-15.182,0,74.34,-3.5,22.41,2.89734906,2.0206,0.06105223
20/10/2009,-32.63,384.4,194.74,39.55,99.54,-251.0833429,12.0756,0.039734912
21/10/2009,-65.372,-84.3,107.57,-33.04,100.03,-162.8813948,-4.9888,-0.178017842
22/10/2009,-55.527,-63.4,-111.7,-10.5,21.96,198.4716763,2.2162,0.209632308
23/10/2009,-24.109,-10.5,190.99,0,11.6,-173.9482144,-0.8305,0.023197849
26/10/2009,9.247,41,162.13,-26.79,42.59,-134.1339707,-2.863,0.1710319
27/10/2009,-6.617,286.4,166.9,-22.35,-11.57,-325.6707809,-3.2376,0.468281453
28/10/2009,-18.08,5.9,-235.33,-25.23,-63.18,-824.3077452,-5.2842,0.23984732
29/10/2009,-55.326,-335.6,-407.42,-80.08,-108.01,-331.7301514,-10.4064,-0.293101864
30/10/2009,52.163,156.7,110.38,-31.59,0.2,146.9465474,12.4789,-0.032731889
2/11/2009,-12.64,0,128.32,-60.8,0.42,0,0,-0.10834341
3/11/2009,4.989,-63.9,155.97,-86.03,-51.05,-0.01933576,100.158,0.577448981
4/11/2009,-12.847,2.9,104.95,-8.73,55.06,204.594892,1.2263,-0.370438873
5/11/2009,-0.886,56.8,-19.61,7.58,-0.14,432.0259921,-6.2248,0.07393619
6/11/2009,-68.362,148.7,115.19,11.74,7.8,-52.87394469,1.4012,-0.041739565
9/11/2009,-32.415,139.4,115.93,0.15,34.28,97.4253819,-2.9647,-0.431995292
10/11/2009,-5.137,92.1,232.9,24.78,10.98,172.8744442,-6.9063,-0.035368076
12/11/2009,55.148,32.6,-113.37,-95.02,66.4,0,-3.4991,0.122118452
13/11/2009,4.083,144.5,-101.51,-20.32,37.77,-149.4151336,-8.3161,-0.487849531
16/11/2009,32.936,147.4,-19.27,-2.6,55.49,37.32698709,0.0527,-0.278128693
17/11/2009,41.28,128.4,187.84,-0.23,5.05,-151.9213948,3.4852,0.271331993
18/11/2009,18.915,112.9,139.94,-31.12,118.02,-175.5868764,7.4122,-0.306127094
19/11/2009,44.605,-72,599.49,5.85,26.27,-2.206792802,3.0171,0.466183325
20/11/2009,40.631,-27,37.26,-42.36,15.51,0,1.6828,0.051844217
23/11/2009,-24.745,-14.6,-15,-71.63,48.91,-13.06536744,-8.0044,-0.324265086
24/11/2009,34.197,65,216.17,-22.2,73.84,-20.89709457,0.7581,-0.094292851
25/11/2009,-1.494,14.1,-53.77,-48.72,-59.2,647.7970813,-4.4136,-0.249267417
27/11/2009,0,-156,-185.68,-6.18,-42.02,-1593.212914,5.1624,0.45734515
30/11/2009,52.257,150.57,111.1,22.86,-23.33,153.4438032,0,-0.025161597
1/12/2009,22.731,497.29,45.41,1.34,23.8,0,7.3022,-0.341117214
2/12/2009,27.048,326.8,333.62,37.92,91.63,0,-2.2209,-0.175483695
3/12/2009,41.88,92.75,85.15,-0.55,-14.93,1284.383337,4.3749,-0.35035861
4/12/2009,33.147,96.19,216.13,-3.57,43.09,100.816255,-2.1146,0.118149456
7/12/2009,30.253,-0.63,229.48,0,-39.59,-51.22730952,-3.8107,0.161296536
8/12/2009,16.572,213,144.23,-50.61,-10.99,108.3934089,-5.0497,0.464455208
9/12/2009,-14.396,-63.47,-79.7,-53.41,-97.69,-309.0180042,1.1203,0.304425046
10/12/2009,8.266,80.62,236.52,0,38.45,421.1450945,3.7692,0.042835205
11/12/2009,3.888,73.52,110.67,-4.93,23.77,-49.38174345,8.9557,-0.154211566
14/12/2009,63.469,37.4,5.37,-19.23,79.1,445.0803822,3.4165,-0.328872826
15/12/2009,-1.727,24.45,134.91,13.41,15.61,-2216.952088,0.6702,-0.084067487
16/12/2009,-3.272,-29.85,-40.6,4.33,-37.61,1809.644856,5.4186,0.022601355
17/12/2009,47.547,104.56,68.31,5.02,-36.9,-206.3999102,-7.338,0.802388951
18/12/2009,0,-17.8,-154.17,-49.29,-23.91,-43.00531469,-0.233,-0.182743897
22/12/2009,14.662,48.06,83.07,22.24,57.17,226.5697772,5.5649,0.207279723
23/12/2009,15.667,288.9,116.95,7.96,44.73,321.0608705,2.0842,-0.178046567
24/12/2009,0,173.51,220.47,-1.95,4.85,0,0,-0.122249404
28/12/2009,6.795,0,-41.87,-8.84,-32.76,110.8681154,0.0561,-0.019950549
29/12/2009,50.085,82.35,97.63,3.46,-21.41,37.34052937,12.9505,0.295710694
30/12/2009,22.241,75.72,170.94,-8.02,-8.1,-427.9250919,0,-0.058789306
31/12/2009,0,178.67,0,0,61.26,0,0,-0.096946496
4/1/2010,41.686,150.86,225.97,-8.44,-104.95,276.6941286,9.0414,-0.597395824
5/1/2010,66.949,229.86,350.81,11.35,44.76,-225.3492423,10.735,-0.232760908
6/1/2010,75.566,181.93,331.19,14.67,18.48,330.499625,8.9553,-0.29987235
7/1/2010,32.955,65.86,210.27,32.72,-60.69,132.7497272,0.3042,0.068510593
8/1/2010,33.722,32.91,66.01,-15.66,-0.02,-6.993558035,-1.3475,-0.161125602
11/1/2010,24.325,1045.86,-149.92,-6.19,-0.41,52.4493331,1.4333,-0.318718179
12/1/2010,58.069,-57.7,101.93,-9.51,43.32,-54.17722971,3.6481,0.173226499
13/1/2010,-12.321,-9.52,-134.55,-11.81,-1.56,-105.5528157,-3.9591,0.135764686
14/1/2010,-6.226,-30,-173.92,30.76,124.18,-21.3630696,-14.3787,-0.055615617
15/1/2010,16.8,-194.62,359.28,4.57,-9.7,-109.200881,19.3576,-0.026538422
19/1/2010,15.156,-98.97,-10.8,-6.5,69.9,87.80251367,-1.9368,0.01936657
20/1/2010,18.269,-7.03,188.17,-34.89,116.4,-543.512605,9.6181,0.451233119
21/1/2010,-49.349,-123.9,131.74,-41.05,14.23,-207.4775127,2.5676,0.095525938
22/1/2010,-109,-446.06,-438.3,-36.87,32.21,-282.8873123,-9.8403,0.487927828
25/1/2010,-49.387,-194.98,39.61,6.02,15.22,0,-5.6489,-0.100947955
26/1/2010,-3.127,0,-180.12,-52.08,-23.81,-372.7669771,3.2867,0.362431022
27/1/2010,-48.19,-414.74,-389.63,-15.94,68.6,-35.14722567,13.8619,0.018911248
28/1/2010,-8.254,-467.24,124.77,-3.08,58.1,53.60638069,-4.4701,-0.070404373
29/1/2010,-17.12,42.59,-70.53,-34.25,-3.8,-161.3807085,-4.1453,0.253062605
1/2/2010,-7.652,-10.53,-83.99,-36.6,-29.82,99.08679205,-3.2622,-0.097248226
2/2/2010,12.518,2.35,51.4,-5.54,18.1,-127.3206602,5.6944,-0.320284269
3/2/2010,-19.339,105.49,139.72,34.98,47.38,67.5732286,2.5868,0.148277967
4/2/2010,14.016,-9.22,16.94,37.26,40.45,-218.621132,3.4789,0.447348067
5/2/2010,-105.422,-350.02,-274.06,-19.95,-62.11,-480.0858712,-2.4071,0.451574691
12/2/2010,23.14,0,-27.17,13.99,178.39,310.9509268,8.2088,-0.671464291
16/2/2010,13.217,55.64,53.63,-9.59,46.9,0,0.9769,-0.416287813
17/2/2010,55.958,265.95,334.16,5.8,101.62,-648.1593752,10.0007,-0.021803162
18/2/2010,18.595,-6.25,151.56,17.35,17.41,835.5087066,6.0246,-0.03073532
19/2/2010,-7.197,63.14,19.25,-4.4,-28.16,22.4094523,3.7329,-0.004971286
22/2/2010,-9.502,8.59,216.82,29.41,1.1,-192.5252189,4.2662,-0.144681313
23/2/2010,-9.897,161.25,31.64,53.73,4.14,-67.56682433,2.2919,0.220948137
24/2/2010,-19.857,133.15,-171.16,49.05,16.08,-113.6886642,-1.4943,0
25/2/2010,-120.014,-52.57,-203.79,57.69,-2.37,-369.5065359,-4.916,0.159951005
26/2/2010,0,236.73,-146.31,35.44,-5.85,-473.7788578,-1.8979,-0.401323678
1/3/2010,19.828,0,0,0,51.01,370.2778395,2.4244,-0.123652398
2/3/2010,42.052,333.49,371.24,134.16,57,-194.0802376,2.2103,-0.176081933
3/3/2010,41.853,220.77,89.26,76.33,34.67,66.46228001,-9.2227,-0.204170307
4/3/2010,-21.465,151.06,74.97,41.52,-9.53,511.357079,-1.2713,0.152886346
5/3/2010,6.02,410.46,123.14,70.37,54.14,-104.4792368,2.1021,-0.262234163
8/3/2010,58.869,497.35,450.56,91.13,66.26,332.2489058,10.1492,-0.059629593
9/3/2010,59.549,388.71,280.95,36.41,56.12,-397.3243923,11.2538,-0.037759926
10/3/2010,39.597,92.09,133.92,61.08,34.3,325.9072945,10.8277,-0.210960491
11/3/2010,29.291,98.3,-153.75,55.65,91.45,412.8153089,4.8686,0.061828115
12/3/2010,6.419,85.56,220.67,14.59,-10.55,77.60676005,0.9898,-0.231307937
15/3/2010,20.175,296.79,57.66,40.24,24.81,-206.6632653,-5.925,0.148554191
16/3/2010,0,0,349.92,38.2,111.04,376.7161137,-5.7422,-0.126159408
17/3/2010,108.888,257.96,600.52,93.76,89.43,3.490587435,0.2165,-0.162836014
18/3/2010,69.643,156.26,277.59,100.05,7.29,-127.7953374,-1.6658,0.0941976
19/3/2010,13.429,86.52,255.31,84.76,96.58,-455.0261838,2.5763,0.217672186
22/3/2010,-38.938,59.46,41.04,70.46,0,330.5980251,-0.1961,0.209011758
23/3/2010,11.108,106.57,167.83,58.21,16.59,22.75029479,-7.4625,-0.232604236
24/3/2010,32.994,0,316.06,80.46,-57.78,100.6927374,6.5922,0.077219012
25/3/2010,54.284,239.77,188.99,37.07,74.31,95.68762497,3.5303,-0.01824825
26/3/2010,13.177,238.03,183.56,31.06,-152.32,14.9536402,8.1336,0.085573932
29/3/2010,12.296,229.01,286.8,10.19,-86.98,252.9047619,1.1902,-0.327832308
30/3/2010,30.096,187.02,314.02,40.15,-11.11,59.86293737,1.1906,-0.153665792
31/3/2010,-72.6,0,112.28,106.65,10.02,-134.4108727,6.825,-0.310416621
1/4/2010,23.437,328.81,411.22,42.87,0,479.8943324,0,-0.111266836
2/4/2010,0,0,565.55,39.71,0,0,0,-0.048595387
5/4/2010,73.152,216.97,260.75,37.33,0,263.1663726,7.1608,-0.140646053
6/4/2010,40.217,132.8,150.52,0,136.07,-76.31100506,14.5693,-0.062676539
7/4/2010,16.088,94.03,443.75,91.45,13.74,67.85536301,19.9224,-0.059916119
8/4/2010,-45.122,33.12,407.99,-43.42,-395.71,217.9833727,0.9542,0.050588979
9/4/2010,-25.594,58.11,544.75,-54.5,377.34,39.50806725,0,-0.262345045
12/4/2010,22.297,55.13,39.8,-65.16,-28.56,-71.95864576,6.2194,-0.017874457
13/4/2010,15.313,136.22,-10.88,0,-36.73,-51.18373151,-19.0331,0.142387364
14/4/2010,19.717,0,198.15,0,-53.17,-1250.169705,1.0737,-0.248244673
15/4/2010,19.219,77.31,471,0,-45.26,512.8382631,94.9661,0.00593014
16/4/2010,-9.98,81.75,169.22,-44.96,-40.01,249.0292811,4.5354,0.211486328
19/4/2010,-1.594,-106.65,-63.92,42.94,-37.49,-217.3726115,-0.4468,0.328138282
20/4/2010,-8.602,7.29,-10.69,1.78,34.23,276.3436803,65.8131,-0.333952073
21/4/2010,30.985,59.62,281.6,64.21,104.87,0,-4.1359,-0.15814009
22/4/2010,2.757,393.18,94.83,-4.27,62.35,-321.0135058,-4.9028,0.242821921
23/4/2010,2.286,197.57,150.66,-72.22,83.46,315.2247446,3.0753,-0.184815108
26/4/2010,14.817,127.59,189.93,-1.97,16.13,22.0880633,1.2331,-0.226604588
27/4/2010,-9.753,36,133.8,-60.32,0,-897.3140778,3.7884,0.404158134
28/4/2010,-41.472,-7.01,-48.2,-73.95,87.14,277.6301698,-3.0193,0.423710366
29/4/2010,-30.502,177.25,77.16,-50.31,12.87,-3.231506612,-4.988,-0.566662969
30/4/2010,61.064,121.25,412.2,23.53,66.67,-512.6713675,11.0537,-0.131089617
3/5/2010,24.612,-52.99,-214.92,0,-13.56,0,0,0.266676382
4/5/2010,20.738,23.46,2.82,-47.21,15.77,0,6.6827,0.411033659
5/5/2010,-69.753,-309.6,0,0,-45.71,146.1126666,11.4651,0.652620074
6/5/2010,-92.349,-102.13,-664.98,-175.94,28.47,-745.1005504,104.214,0.90893135
7/5/2010,-72.661,-348.82,-1088.51,-160.49,94.28,345.7996619,-9.9126,0.085612874
10/5/2010,-13.943,155.12,-306.04,-64.32,-63.38,240.9293847,0,-1.186376269
