Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines
18/5/2020,-45.26,-332.2,-82.66,-64.8,-86.742,-19.32874987,-6.7471
19/5/2020,-140.578,-176.33,314.01,-27.98,-24.047,0.735761555,-8.2451
20/5/2020,0,-224.68,114.27,-83.23,-3.563,69.58688283,-2.1716
21/5/2020,0,-27.21,86.92,-105.17,49.439,176.5179343,-2.4004
22/5/2020,0,-149.18,-490.13,-62.66,25.358,-112.1556009,-14.6063
26/5/2020,-14.951,632.22,-13.01,-39.77,-36.757,52.93091847,-23.3127
27/5/2020,-18.504,-22.26,-417.01,-57.11,2.983,13.52545137,-4.1469
28/5/2020,29.64,263.54,18.01,-23.96,-90.222,34.21704566,-9.4596
29/5/2020,5.838,159.27,-21.03,172.97,-624.143,-228.5075802,18.898
1/6/2020,0,918.54,134.51,44.03,-63.202,-12.19723087,5.3311
2/6/2020,60.844,1043.85,-45.47,66.23,60.716,191.9230769,22.6033
3/6/2020,106.792,287.01,89.87,0,35.555,168.3733465,-6.6015
4/6/2020,69.371,347.44,148.29,78.27,-30.13,131.0546883,27.4417
5/6/2020,-3.643,1.26,21.22,1.66,37.703,137.4717346,9.5618
8/6/2020,-3.126,139.2,19.67,-25.08,32.242,7.281176739,-2.9545
9/6/2020,19.467,63.15,60.81,15.51,-0.64,45.62130178,1.2474
10/6/2020,-36.48,-49.1,16.93,27.6,-209.389,-40.86110553,6.3763
11/6/2020,-17.336,113.18,-139.87,-24.3,54.677,0,-1.2549
12/6/2020,-84.834,65.14,-110.86,-64.58,28.004,-75.42487673,0
15/6/2020,-50.032,-349.91,-500.94,-129.39,-88.67,-85.47319836,-23.4737
16/6/2020,-42.503,-195.03,435.08,13.61,0,-56.1973496,-24.4133
17/6/2020,-53.238,101.97,-136.87,-59.77,-55.492,164.1754648,-23.3408
18/6/2020,-5.644,73.09,-212.89,-143.63,-62.982,-36.60698016,10.8529
19/6/2020,-45.927,162.26,-15.29,-130.31,-13.472,80.8146628,-41.1122
22/6/2020,-36.102,56.64,-228,-100.33,-50.333,-150.6092037,-20.0221
23/6/2020,-37.248,17.1,-106.65,-25.02,26.275,-29.10717057,-23.0248
24/6/2020,-17.68,144.03,346.63,-116.3,-120.594,-157.2832673,-41.3137
25/6/2020,-15.832,-68.86,-288.77,-23.94,-55.582,-100.7132601,-13.2526
26/6/2020,-48.551,-126.91,67.81,-82.53,18.503,-93.07041689,-17.2666
29/6/2020,-42.051,-13.75,-271.15,-20.79,-43.623,93.85086502,-18.2356
30/6/2020,-33.854,-257.23,11.26,-38.01,-51.057,-91.36952228,-16.7403
1/7/2020,-26.2,-222.96,-158,-74.33,26.584,-3.121169969,125.248
2/7/2020,-14.513,-43.89,115.13,-19.75,17.002,-209.105218,1.1943
6/7/2020,-38.063,63.74,-268.52,0,-23.9,-53.51463342,-15.11
7/7/2020,26.269,-222.52,-524.09,44.49,-69.447,-216.9472628,-50.6006
8/7/2020,5.432,-141.21,-265.64,-38.81,34.183,-107.9297943,-7.6014
9/7/2020,-9.09,450.29,0.81,39.7,74.101,-208.9877421,-13.1397
10/7/2020,6.611,-124.09,-327.31,-36.95,34.253,-51.58410636,-28.4387
13/7/2020,-3.049,-11.19,48.72,13.49,-13.878,-115.0306136,-17.182
14/7/2020,-10.968,-211.1,-5.71,7.28,-27.704,-90.38856291,-1.2152
15/7/2020,-44.713,-4.65,258.26,-41.52,-136.753,-44.28172423,-33.3294
16/7/2020,8.426,-159.8,-229.17,-62.45,-47.074,-77.1499578,-12.9605
17/7/2020,-27.059,106.83,190.7,45.99,-48.643,140.7597193,-10.6473
20/7/2020,16.386,219.8,-141.91,-8.37,-23.957,245.9859379,-0.9652
21/7/2020,-6.405,279.55,456.18,21.85,13.764,-101.6751397,-11.8144
22/7/2020,-14.965,232.9,41.16,-66.69,-39.554,73.73730072,-7.9646
23/7/2020,-11.238,282.85,-127.56,-64.79,-33.3,-51.30930919,-14.3737
24/7/2020,-50.681,517.3,-30.64,-91.77,-20.477,-81.21454782,0.2036
27/7/2020,-30.512,5.28,201.45,0,-78.463,-174.0651575,-20.7215
28/7/2020,-20.267,24.52,1081.36,0,46.384,-145.1611402,-8.4471
29/7/2020,-29.63,-38.9,308.9,24.01,32.369,-118.7290841,-1.7678
30/7/2020,3.37,189.95,178.97,-62.54,-44.443,121.1799736,-11.4943
31/7/2020,0,-122.42,-120.11,36.21,-183.467,-352.7523463,0
3/8/2020,-100.496,1003.51,-185.02,-46.55,-171.63,15.71420519,-33.3506
4/8/2020,-3.077,116.63,-107.7,-58.73,-79.051,372.7693181,-17.0653
5/8/2020,-30.014,-29.22,70.08,-21.69,-129.058,217.7544582,-5.2463
6/8/2020,-0.649,76.92,94.7,19.54,3.951,-0.985841538,11.2284
7/8/2020,-90.296,174.3,-35.43,-33.19,-8.843,-167.8839365,-138.027
10/8/2020,-32.354,169.92,-184.3,8.42,0,23.86495904,-14.5544
11/8/2020,-47.808,1572.77,91.67,-15.07,-13.078,-22.7236913,-7.7098
12/8/2020,9.65,462.2,-227.17,0,-175.219,-76.03513359,-3.427
13/8/2020,18.984,66.39,-130.69,-16.32,-35.039,-36.01430114,76.5356
14/8/2020,8.524,-25.11,-456.48,-105.88,-37.754,18.61241725,10.6082
17/8/2020,0,1645.24,0,0.01,-20.527,28.14468718,-10.0632
18/8/2020,8.711,140.5,-17.16,17.03,-59.751,196.1544652,-4.7257
19/8/2020,-22.156,146.97,-125.5,-128.79,-124.448,-24.56642614,-17.4872
20/8/2020,0,-21.51,-388.01,-58.85,-4.48,9.263536607,-7.3413
21/8/2020,0,58.46,179.68,-7.06,-63.214,-72.16433579,0
24/8/2020,-43.674,141.96,305.87,-4.02,-38.056,-142.925986,-21.4519
25/8/2020,-26.772,235.73,159.95,-20.32,30.942,-56.49978217,-9.5393
26/8/2020,-35.677,222.46,93.27,11.25,-20.072,-130.8243344,-12.6431
27/8/2020,15.27,192.74,-125.65,-98.08,49.267,70.96073397,-22.9453
28/8/2020,-77.979,65.06,-138.58,-122.74,-72.235,69.30285205,-33.7
31/8/2020,-131.46,-320.39,-1168.56,-206.32,-334.194,-344.7644008,0
1/9/2020,-47.483,78.8,-261.03,-47.8,-96.362,19.09929775,-5.3822
2/9/2020,-45.16,168.15,-92.35,-40.83,-22.666,-120.1398274,-33.7066
3/9/2020,-56.671,-16.21,156.91,-63.87,-11.313,-68.91395533,-22.9537
4/9/2020,-67.174,-382.79,-420.38,0,-32.658,68.84148182,-15.8521
8/9/2020,-19.297,-21.4,-88.93,-4.03,-61.491,36.51952557,-13.3139
9/9/2020,-42.549,-130.31,-121.67,-25.99,4.181,1.277385325,-11.167
10/9/2020,-44.155,125.44,333.73,0.09,84.196,-136.3206962,8.6661
11/9/2020,-150.809,334.51,-287.8,-23.99,29.016,-30.06617039,-10.8561
14/9/2020,-32.034,81.77,109.06,16.83,-78.584,-85.07863037,-1.2337
15/9/2020,-74.492,252.61,188.41,9.85,-22.234,-99.66741837,-16.3436
16/9/2020,-57.465,67.18,148.57,-38.12,39.341,3.627737366,-17.4259
17/9/2020,-27.316,-17.81,-132.6,-67.75,-50.189,30.77984541,-24.1138
18/9/2020,-67.993,248.84,242.74,-38.06,-50.17,-294.3839659,-18.4049
21/9/2020,-20.988,-38.66,-195.06,-60.26,-57.186,39.34622417,-11.381
22/9/2020,-42.694,-241.48,14.76,-45.12,-10.186,-73.64681372,-13.514
23/9/2020,-15.709,-527.26,-38.5,-28.6,-1.188,-24.16946609,-1.9739
24/9/2020,-33.315,-225.3,-195.35,-40.62,0,202.5236834,-6.0397
25/9/2020,-55.383,-437.43,-21.18,-27.52,-77.818,16.49318664,-12.9564
28/9/2020,-39.804,71.25,18.11,-38.43,-12.021,-47.0238768,-37.2319
29/9/2020,-22.975,-144.33,-114.92,-47.04,-238.886,15.71925651,-11.3989
30/9/2020,-32.423,-35.94,0,-127.04,-90.782,89.08031019,-12.0798
1/10/2020,-0.63,253.74,0,-3.78,29.261,-91.93886045,-11.2581
2/10/2020,-3.3,0,0,-7.54,-11.052,-129.016725,-5.5394
5/10/2020,2.396,46.54,146.33,-35.63,-140.201,64.24966371,-22.5713
6/10/2020,-17.893,144.68,99.57,-111.27,-63.716,-76.39069651,-17.8182
7/10/2020,-138.074,139.03,-47.44,-35.77,-30.805,72.80383491,-26.6613
8/10/2020,3.389,167.25,662.75,-20.15,-113.652,77.73718979,-25.0035
9/10/2020,-6.098,-171.38,0,-43.21,-35.373,97.36295118,-13.9889
13/10/2020,-3.77,255.66,132.48,0,29.95,120.2636917,-14.4033
14/10/2020,2.683,156.44,-55.26,-85.6,-0.208,99.75145728,-12.7299
15/10/2020,1.575,-40,-26.09,-55.72,-81.803,-0.917624009,-18.5218
16/10/2020,-33.54,-1.16,-156.84,-15.41,-10.118,-52.69172187,-19.9845
19/10/2020,-26.79,271.13,54.14,9.94,-5.568,279.4626052,-12.6568
20/10/2020,-11.486,249.71,121.69,-17.63,-50.796,16.74521486,-14.8044
21/10/2020,-8.122,287.88,-84.87,-34.9,-81.326,43.93175656,7.0793
22/10/2020,-17.84,166.38,-98.56,-21.14,-140.529,-20.09067172,4.4093
23/10/2020,-3.11,145.55,86.23,0,-77.163,-35.39267854,16.438
26/10/2020,8.702,15.02,-97.03,12.7,-65.768,52.49222181,91.8757
27/10/2020,7.379,486.67,302.81,-4.47,-70.803,-107.5870106,2.1416
28/10/2020,0,-118.22,80.66,-107.02,-24.07,62.57866449,-9.1373
29/10/2020,0,-190.06,-546.66,-37.48,-8.789,-58.75536184,-19.4754
30/10/2020,0,0,-1111.29,-111.34,13.521,-86.25889889,-24.6785
2/11/2020,-33.928,115.21,153.27,-24.61,53.951,0,0
3/11/2020,-19.318,207.59,251.29,-72.5,-43.192,150.1486362,-23.6235
4/11/2020,0.542,22.42,-183.84,-59.97,-106.752,90.72376783,-8.9253
5/11/2020,49.812,727.52,1249.44,-3.96,101.97,162.8231833,12.9194
6/11/2020,58.097,659.52,407.42,-17.94,42.606,64.20739418,9.4143
9/11/2020,13.553,598.71,426.06,74.72,12.44,809.3266175,-8.1813
10/11/2020,159.169,191.8,-25.31,625.52,9.844,918.864749,46.9852
12/11/2020,18.054,478.05,446.8,74.02,-24.983,248.9942281,0
13/11/2020,-16.756,231.81,433.81,8.22,24.119,141.2750069,-14.0455
16/11/2020,-26.213,0,519.03,-41.05,-51.988,896.8522918,-20.8181
17/11/2020,57.511,754.1,209.74,46.94,-57.817,328.5076813,-15.0007
18/11/2020,51.226,726.67,308.43,137.38,-123.26,163.2785143,-7.7758
19/11/2020,23.177,294.68,105.71,-32.36,-10.091,94.93887392,-22.5647
20/11/2020,-22.653,525.88,218.72,78.89,-113.951,-46.0937413,4.381
23/11/2020,22.92,659.5,844.23,91.24,-27.63,92.20015827,-7.2826
24/11/2020,-10.571,747.03,815.34,12.96,-15.717,493.5464727,-12.8953
25/11/2020,41.087,-180.8,-109.57,123.67,-13.36,96.04284613,-29.0257
30/11/2020,-231.187,0,-2241.83,-144.36,-767.329,95.51890137,0
1/12/2020,-48.241,481.26,82.67,20.1,-170.939,116.1447215,-27.7219
2/12/2020,-10.956,22.22,495.83,33.18,56.008,107.319162,-5.8771
3/12/2020,18.639,498.78,164.73,32.07,-18.741,164.6255114,-9.9346
4/12/2020,-5.973,428.52,744.16,39.8,27.412,274.0384053,-5.5954
7/12/2020,30.605,462.88,34.32,0,14.04,104.8151484,2.3645
8/12/2020,-52.096,423.34,-865.8,222.69,72.713,160.663932,0
9/12/2020,0,496.43,209.3,-85.58,58.784,65.74095931,-14.23
10/12/2020,-4.907,476.89,-1246.85,0,31.36,142.5260998,-3.1963
11/12/2020,-92.265,684.52,-157.72,0,236.286,48.76250148,4.4064
14/12/2020,-9.595,472.83,-257.14,-98.43,45.211,25.51394562,-16.9924
15/12/2020,60.218,313.75,-388.11,47.67,42.271,157.1323457,-12.8135
16/12/2020,54.807,274.27,175.69,37.95,0,232.4970507,-10.4262
17/12/2020,23.574,358.6,-176.8,-88.46,245.7,353.7753873,-15.3921
18/12/2020,-189.632,522.43,-115.87,-187.95,181.216,127.8038899,-22.9901
21/12/2020,6.2,3.11,63.16,126.05,58.334,352.2579135,-2.174
22/12/2020,-27.076,436.06,-318.23,66.72,69.554,-48.48144418,-15.4506
23/12/2020,-27.386,94.76,238.92,-23.35,37.718,65.8219507,-14.481
28/12/2020,14.788,231.24,326.44,-100.39,5.55,133.6079508,-2.0473
29/12/2020,-25.347,328.66,-182.21,130.12,19.426,232.8011684,1.8219
30/12/2020,5.419,240.53,168.96,-17.04,49.96,138.3844376,0
31/12/2020,0,84.4,0,0,-33.88,0,0
4/1/2021,25.46,377.84,8.81,73.9,22.007,202.768936,-4.4562
5/1/2021,34.273,-26.43,-313.97,-1.95,-44.866,313.3322594,-1.67
6/1/2021,-50.195,-47.21,-457.71,-52.58,-17.772,254.1908463,-14.2448
7/1/2021,63.573,109.73,113.38,4.82,-43.669,672.5616101,-14.1383
8/1/2021,115.521,819.74,1493.02,150.77,114.586,448.6401535,4.6544
11/1/2021,192.828,400.25,-623.47,-16.93,208.951,383.3427747,4.3621
12/1/2021,70.256,128.26,-642.5,26.71,95.677,295.108998,-0.5212
13/1/2021,82.157,296.13,199.36,4.15,-34.806,254.2419789,-4.5838
14/1/2021,211.561,220.41,665.43,27.73,40.807,218.7647918,5.0465
15/1/2021,3.538,-144.18,-813.32,-19.15,128.162,164.402581,-8.8145
19/1/2021,18.653,115.77,602.73,-17.49,113.949,42.71852461,-25.1846
21/1/2021,-9.798,238.28,228.09,7.8,-37.742,112.1790878,-20.7189
22/1/2021,4.954,-114.9,-313.05,-35.09,-17.603,163.7713189,-29.4951
25/1/2021,10.94,40.69,335.78,-11.68,-14.358,0,-6.4794
26/1/2021,24.544,0,-1975.92,-81.58,-69.696,-75.36680186,-10.4858
27/1/2021,-0.48,-92.44,-697.69,-162.19,-79.752,-168.40794,-28.4933
28/1/2021,3.733,-517.48,-1584.48,-75.03,-3.686,24.20990718,-27.3229
29/1/2021,-65.675,-595.49,-1341.11,-112.34,-233.287,-131.4467167,-65.1485
1/2/2021,-43.735,253.16,446.01,-95.15,-132.077,-291.2110472,-24.8317
2/2/2021,-38.726,933.02,142.6,-41.06,-118.736,116.7363884,-11.8332
3/2/2021,339.862,367.61,389.52,-103.63,-76.706,111.9258874,-9.5668
4/2/2021,43.285,520.85,-676.13,-65.7,8.458,-44.00640613,-9.7976
5/2/2021,-13.334,193.7,138.69,6.05,-23.803,128.4003199,1.07
8/2/2021,-16.676,298.18,-304.35,139.61,-160.294,-137.5095192,-0.4315
9/2/2021,-31.56,453.75,-189.23,69.89,-42.434,7.370689655,11.0685
10/2/2021,20.07,258.69,679.29,39.55,37.577,25.90525006,2.5546
11/2/2021,-1.03,140.65,0,-145.41,2.807,110.9707728,-3.8604
12/2/2021,0,-234.89,0,0,38.303,134.1624517,0
16/2/2021,-27.044,304.19,133.9,72.94,43.001,0,-1.4228
17/2/2021,-7.297,163.46,-374.55,-54.84,-93.621,325.9698431,-19.4053
18/2/2021,2.523,128.1,-868.2,-56.41,-97.018,-11.37554545,-25.8213
19/2/2021,1.133,0,-287.47,-101.39,-47.422,-115.1660263,-11.952
22/2/2021,27.723,-68.17,-362.32,-65.59,-22.416,-1224.867399,-27.9192
23/2/2021,33.314,-47.69,-306.57,52.52,29.052,-458.4133052,-25.6875
24/2/2021,21.555,-41.55,602.95,-81.33,-105.818,-176.8049632,-13.4155
25/2/2021,4.29,246.93,983.19,-246.25,-175.098,-263.0841121,0
26/2/2021,-6.621,-1118.76,-2688.68,0,-102.007,-107.2626845,-20.0006
1/3/2021,4.616,115.89,0,36.98,-137.641,-17.34044441,-17.7487
2/3/2021,2.09,361.19,235.61,-17.48,40.645,-332.8007768,-6.9488
3/3/2021,36.5,333.02,-22.53,96.73,117.851,-237.9223943,-7.2282
4/3/2021,-1.235,186.82,-916.01,23.77,9.1,-187.5648308,-12.909
5/3/2021,-66.384,-246.9,-413.38,76.1,55.812,115.4589925,-12.2497
8/3/2021,-32.384,-164.68,-265.63,0.84,-157.503,120.4857924,-10.2205
9/3/2021,-54.276,365.27,-386.95,-22.81,-86.668,-120.8407674,-217.571
10/3/2021,20.538,92.89,326.48,90.82,-1.868,-159.5629793,-1.6248
11/3/2021,0,0,1695.52,-18.94,45.158,-188.3481353,-16.7094
12/3/2021,-31.805,535.37,507.05,-25.32,-11.157,-116.9197264,-12.4576
15/3/2021,-11.069,-132.27,-253.25,-26.97,-45.932,36.42715992,-23.0759
16/3/2021,-17.829,1001.28,16.93,-171.37,74.231,-127.4307099,-6.1356
17/3/2021,14.609,445.27,-508.06,-46.97,29.086,197.0534436,-5.287
18/3/2021,43.14,181.21,427.18,-23.82,136.38,-110.874256,-8.1834
19/3/2021,35.596,83.6,-437.72,-97.32,-99.309,-34.7262694,-27.5213
22/3/2021,-28.517,38.2,-574.2,61.77,0,-173.189519,-14.9448
23/3/2021,-1.512,-4.07,-464.12,-29.25,1.906,-48.37937652,-14.1817
24/3/2021,1.64,-221.56,-346.32,27.07,31.166,-173.5799153,7.6522
25/3/2021,-22.06,-397.71,-152.34,-22.1,8.066,-325.523963,-16.1414
26/3/2021,20.477,54.55,183.3,-25.67,-2.902,-213.3665688,-14.958
29/3/2021,3.154,0,11.48,51.53,51.807,106.8282814,0.6279
30/3/2021,-25.155,-64.41,351.87,73.88,65.558,272.0933414,-9.9597
31/3/2021,-76.28,-230.42,-327.25,-12.46,-70.684,-179.0260397,-34.9682
1/4/2021,-80.526,0,630.12,33.55,70.463,-177.117409,0
2/4/2021,0,0,488.53,-44.24,0,0,0
5/4/2021,-42.926,-89.86,158.63,-46.18,0,41.82543465,-5.5095
6/4/2021,-6.828,-119.07,380.46,0,-2.776,-25.89355652,-11.3698
7/4/2021,-40.408,54.33,337.01,86.77,111.861,-43.8429215,-13.6996
8/4/2021,-34.304,280.15,92.09,10.64,-4.371,-16.73175634,-16.7238
9/4/2021,-2.259,-81.14,-86.86,15.24,-47.343,-86.69856628,0
12/4/2021,-18.523,-331.57,-253.57,-41.85,-87.15,55.7810947,-17.8688
13/4/2021,-31.413,0,370.18,0,-114.056,108.5146195,-29.3444
14/4/2021,70.184,0,113.69,0,280.049,354.1369063,-14.6558
15/4/2021,19.99,-108.11,185.04,0,-38.417,43.52467773,-12.2199
16/4/2021,20.438,-99.88,263.77,50.92,-5.196,139.6388755,-10.7999
19/4/2021,-2.404,-220.89,-204.35,-101.24,9.9,431.889778,-14.5644
20/4/2021,-7.428,-97.44,235.72,-9.86,28.608,-290.1602184,-10.0673
21/4/2021,-35.23,0,-1371.63,-57.8,-45.335,0,-16.0486
22/4/2021,-10,-120.69,-116.58,-50.98,-8.477,38.04619226,-23.1949
23/4/2021,-2.853,-156.97,7.57,-58.33,20.099,115.3958253,-27.1738
26/4/2021,-15.659,-141.16,309.55,58.78,-21.323,-7.285033751,-14.4852
27/4/2021,-2.687,-148.66,-279.89,1.67,0,-83.36952535,-13.4726
28/4/2021,-32.838,122.72,-664,60.79,-52.512,62.81207903,-12.7443
29/4/2021,-1.396,194.74,-5.74,25.82,5.79,-140.9903364,-8.1586
30/4/2021,12.911,-425.66,-521.63,-41.06,-74.168,-5.434015007,-6.3719
3/5/2021,7.391,-225.13,-555.5,0,-135.899,-16.45525199,-8.9404
4/5/2021,29.515,-236.19,-34.06,0,-39.932,-124.0393129,-7.743
5/5/2021,11.48,-61.86,0,-336.51,-116.424,89.30930819,-13.6088
6/5/2021,12.742,146.93,-255.57,37.7,53.869,68.77780304,-9.6244
7/5/2021,10.38,-162.92,-211.19,105.59,45.564,440.6008592,-13.3424
10/5/2021,20.025,159.2,192.6,-104.01,105.066,250.5342592,-6.8925
11/5/2021,-4.253,97.46,-2001.76,-64.9,62.744,51.4312257,-7.2671
12/5/2021,0,-159.82,-2536.75,-104.01,-9.17,-269.75106,-11.8047
13/5/2021,0,0,-1292.42,-78.48,-135.137,87.31552978,0
14/5/2021,0,-338.3,-299.66,-72.05,-89.569,171.4114234,42.7691
17/5/2021,3.629,-185.31,-668.2,-12.12,11.813,140.5737363,-7.3918
18/5/2021,-23.755,156.05,-218.61,-55.58,60.774,20.29327353,-11.4935
19/5/2021,-19.548,347.13,0,-76.34,34.517,21.22208413,-9.5682
20/5/2021,-1.228,30.58,-363.68,-52.26,27.375,-92.49517466,-15.2983
21/5/2021,9.012,45.52,-183.01,-64.2,59.831,144.6008795,-10.6971
24/5/2021,25.295,154.05,-187.75,-64.26,-61.68,-30.52761221,-13.9064
25/5/2021,28.459,205.33,252.79,-38.71,-173.992,-177.7850511,-1.8464
26/5/2021,0,0,-17.07,0,-43.607,74.73569277,-134.546
27/5/2021,-5.897,6.14,-121.95,-81.24,-199.588,294.0996717,-18.5143
28/5/2021,90.804,58.07,52.05,-41.9,23.511,119.9860306,19.2077
1/6/2021,0,72,-64.59,52.61,18.02,215.1075352,7.1527
2/6/2021,35.742,149.22,-54.26,-42.9,56.803,361.4606808,38.0934
3/6/2021,80.578,162.32,340.58,0,9.075,0,39.6594
4/6/2021,18.612,207.3,85.11,114.68,-49.684,369.2464451,22.3619
7/6/2021,8.709,22.05,-253.71,-38.92,-17.128,406.5058761,-2.0163
8/6/2021,-18.42,527.04,-200.63,64.43,-79.302,255.7222597,0.607
9/6/2021,16.053,81.94,-388.66,91.38,-102.614,151.7610224,22.8388
10/6/2021,-3.158,197.61,680.79,-52.78,-60.866,338.6788759,-0.0559
11/6/2021,184.315,14.38,59.45,50.5,-33.809,85.36820304,-3.2514
14/6/2021,23.42,110.28,-37.19,-10.44,-29.092,26.91446069,0.4253
15/6/2021,16.824,92.77,-227.71,-62.98,-43.521,-130.8478506,-1.2218
16/6/2021,-31.735,-120.79,227.28,1.28,0,-339.7428238,-12.989
17/6/2021,-43.753,-123.92,-167.25,-91.82,-181.852,73.74306138,-107.343
18/6/2021,-13.292,355.02,-385.11,-71.45,-204.498,128.3480345,-17.6555
21/6/2021,145.647,-128.83,-852.49,-102.45,-93.497,78.90772053,4.8967
22/6/2021,-32.665,-91.67,165.74,-41.56,-163.326,-99.01604968,-2.086
23/6/2021,-29.95,-33.32,76.96,-4.02,-141.129,-47.57479364,-29.6144
24/6/2021,5.997,-105.1,-222.42,20.86,-95.309,213.0372767,-18.7472
25/6/2021,3.183,-24.14,251.01,-15.72,-67.02,85.5112174,-4.7062
28/6/2021,4.706,-158.74,-1.66,-39.43,-95.077,95.85961921,6.9272
29/6/2021,4.005,443.31,95.7,-13.38,-52.145,-47.73529708,-7.7914
30/6/2021,-32.449,-150.65,80.87,-121.62,-15.452,-30.6087009,-14.9576
1/7/2021,-11.765,-15.38,-353.26,5.47,-82.996,-184.261636,-81.08
2/7/2021,-17.78,-335.62,-187.48,-129.44,-19.569,36.02071269,15.3171
6/7/2021,-12.158,139.36,152.68,1.66,-133.945,-132.9674578,-0.7532
7/7/2021,-13.039,88.45,-147.18,-44.02,75.229,40.04586718,-4.2401
8/7/2021,9.081,-85.79,-618.86,-0.14,-51.811,-171.8143107,-16.6933
9/7/2021,1.595,-134.44,-1101.47,-2.27,-91.772,0,-22.5958
12/7/2021,60.139,-65.89,-39.34,-51.23,-197.811,150.1822504,-4.0634
13/7/2021,14.59,9.39,378.62,44.03,-270.283,-225.4679087,-20.6075
14/7/2021,12.372,-164.21,-217.36,-27.17,-144.252,-272.3066609,-3.3872
15/7/2021,38.207,51.42,193.62,-74.64,68.42,-204.6755609,-10.9838
16/7/2021,5.144,-56.77,-91.15,35.51,9.776,-51.4396309,-18.6264
19/7/2021,17.914,-304.66,-423.56,-57.85,-30.4,-258.3879506,-7.133
20/7/2021,0,-371.67,-82.3,-24.73,-104.236,-168.5759154,0
21/7/2021,9.572,0,-517.67,-38.4,-128.248,8.904608624,-11.3816
22/7/2021,55.922,579.55,273.09,-0.31,-65.428,-1.278235961,-6.7646
23/7/2021,-8.096,-28.9,157.06,-67.37,-115.395,-139.3746154,87.1274
26/7/2021,-16.73,-298.14,-482.92,0,-187.317,28.35236163,-12.5228
27/7/2021,3.198,-75.01,-15.67,-80.53,-120.046,-205.1989015,-6.5257
28/7/2021,-22.728,-328.2,-427.22,0,-73.295,-237.3880159,-15.3483
29/7/2021,3.538,-24.63,-113.44,15.73,2.961,130.2347917,-9.284
30/7/2021,-38.961,-343.86,-724.77,-21.48,-8.781,-462.7318252,-32.0494
2/8/2021,-0.205,-199.96,-56.84,26.4,-42.87,76.21494695,2.7079
3/8/2021,8.862,282.39,545.76,0.76,-67.092,38.05248778,2.1828
4/8/2021,25.01,467.42,859.29,-57.86,-53.782,-113.2716826,1.6825
5/8/2021,59.781,-73.11,268.39,-151.77,-93.271,152.6443526,4.7227
6/8/2021,-8.86,21.3,52.16,-62.15,-67.389,-90.99246856,-3.299
9/8/2021,-46.554,59.95,-238.85,-13.03,0,-6.389966185,-3.3538
10/8/2021,1.032,-10.77,-637.62,-57.07,21.033,-84.49586713,-0.5305
11/8/2021,0,39.92,-1349.82,-90.93,-109.535,-163.049955,10.185
12/8/2021,-35.175,39.02,-1644.03,0,-221.95,-149.1224731,0.9895
13/8/2021,31.174,-15.34,-2228.3,64.5,0,-15.54738266,5.1426
16/8/2021,38.639,0,0,42.92,-47.998,159.9277649,-36.7905
17/8/2021,0,259.37,-413.26,-31.96,0,317.3467075,-10.5943
18/8/2021,60.661,148.41,-66.22,-26.26,76.219,-190.5072921,1.7959
19/8/2021,21.574,0,-358.06,15.47,8.057,223.4406914,14.362
20/8/2021,10.88,69.5,-272.52,-77.13,-103.977,-23.52923683,-3.4844
23/8/2021,0.151,-182.38,255.37,83.64,-155.456,-12.26391599,2.1102
24/8/2021,-1.712,-4.09,207.38,41.29,-22.017,-32.47308345,5.8183
25/8/2021,54.726,-119.41,42.46,109.94,14.748,-75.11631475,16.3744
26/8/2021,-18.938,-304.32,-405.54,-10.49,30.975,-123.0337442,3.8178
27/8/2021,32.543,-83.27,-388.26,184.46,1.153,11.84422922,12.6711
30/8/2021,39.601,233.25,-188.38,63.72,-42.302,-34.87550867,0
31/8/2021,38.34,384.53,928,120.73,209.936,-15.61897184,6.1863
1/9/2021,2.904,87.6,116.15,-27.56,35.216,52.75649307,-0.6128
2/9/2021,-6.429,182.88,401.61,103,-69.655,-25.42385958,-1.4022
3/9/2021,14.653,-86.89,604.46,44.81,28.283,79.42920967,4.8622
7/9/2021,13.604,87.68,-232.21,-26.55,-52.094,0,2.1675
8/9/2021,-38.142,-112.67,-347.62,229.41,51.415,-176.7860835,-0.988
9/9/2021,58.249,161.42,-310.79,-72.44,-56.64,-206.476474,-5.4292
10/9/2021,18.071,0,-342.05,21.9,-90.077,-292.3429072,-1.0678
13/9/2021,3.067,191.67,41.99,15.68,-54.474,66.91648453,-3.2951
14/9/2021,28.185,221.4,435.74,10.65,165.163,55.4985217,72.3388
15/9/2021,15.601,113.02,332.62,-20.26,-5.975,51.13032322,-1.4674
16/9/2021,26.432,250.51,-80.41,41.41,12.261,-32.52943974,1.0784
17/9/2021,42.011,244.35,120.77,-26.71,-211.068,-353.3795255,-16.2455
20/9/2021,-17.003,10.78,0,-8.32,-63.391,-71.75727189,-0.6032
21/9/2021,-15.572,181.19,0,20.51,-7.936,-306.2596477,-4.3127
22/9/2021,35.598,-213.45,0,-30.65,-16.235,-350.9758587,0.6592
23/9/2021,61.156,83.51,532.95,113.43,-166.854,-20.1826992,-5.8471
24/9/2021,111.439,77.41,4.6,0,0,-53.69294217,-6.9288
27/9/2021,25.012,-56.93,325.67,-116.44,95.694,-86.63129973,-12.193
28/9/2021,51.734,-254.45,-167.89,98.54,-40.011,-86.50059858,-37.8835
