,period,variable,value
10555,2017-12-26,Total,20.100195
10556,2017-12-27,Total,20.05014556
10557,2017-12-28,Total,19.87221879
10558,2017-12-29,Total,19.75546162
10559,2018-01-02,Total,19.07991827
10560,2018-01-03,Total,18.95070125
10561,2018-01-04,Total,19.40621717
10562,2018-01-05,Total,20.56746171
10563,2018-01-08,Total,19.80953418
10564,2018-01-09,Total,18.02279841
10565,2018-01-10,Total,18.13048651
10566,2018-01-11,Total,18.21086313
10567,2018-01-12,Total,18.18750684
10568,2018-01-16,Total,18.40583422
10569,2018-01-17,Total,17.64755048
10570,2018-01-18,Total,18.38979449
10571,2018-01-19,Total,17.52502669
10572,2018-01-22,Total,17.82556116
10573,2018-01-23,Total,17.74994805
10574,2018-01-24,Total,18.13208376
10575,2018-01-25,Total,18.23488998
10576,2018-01-26,Total,18.81014014
10577,2018-01-29,Total,17.90831275
10578,2018-01-30,Total,18.90204624
10579,2018-01-31,Total,19.45475988
10580,2018-02-01,Total,19.28904519
10581,2018-02-02,Total,18.06324973
10582,2018-02-05,Total,17.35483507
10583,2018-02-06,Total,17.78013742
10584,2018-02-07,Total,18.71684318
10585,2018-02-08,Total,19.1608985
10586,2018-02-09,Total,18.84416206
10587,2018-02-12,Total,19.87473028
10588,2018-02-13,Total,19.76603345
10589,2018-02-14,Total,17.83788107
10590,2018-02-15,Total,17.96986311
10591,2018-02-16,Total,18.3715962
10592,2018-02-20,Total,18.33205083
10593,2018-02-21,Total,18.24780299
10594,2018-02-22,Total,17.94231415
10595,2018-02-23,Total,17.28504266
10596,2018-02-26,Total,16.78713297
10597,2018-02-27,Total,17.83680164
10598,2018-02-28,Total,17.95990585
10599,2018-03-01,Total,18.5954804
10600,2018-03-05,Total,18.76240674
10601,2018-03-06,Total,19.45565343
10602,2018-03-07,Total,20.08894896
10603,2018-03-08,Total,18.6748091
10604,2018-03-09,Total,18.71586747
10605,2018-03-12,Total,17.92049704
10606,2018-03-13,Total,18.14402498
10607,2018-03-14,Total,17.58977748
10608,2018-03-15,Total,17.80936231
10609,2018-03-16,Total,17.40552672
10610,2018-03-19,Total,17.27246421
10611,2018-03-20,Total,17.45228366
10612,2018-03-22,Total,17.48158471
10613,2018-03-23,Total,17.53163556
10614,2018-03-26,Total,17.22713983
10615,2018-03-27,Total,17.98664396
10616,2018-03-28,Total,18.45152728
10617,2018-03-29,Total,18.51896378
10618,2018-03-30,Total,17.62966381
10619,2018-04-02,Total,17.89046109
10620,2018-04-03,Total,18.67337145
10621,2018-04-04,Total,19.10236358
10622,2018-04-05,Total,19.6138512
10623,2018-04-06,Total,19.46270756
10624,2018-04-09,Total,19.0591007
10625,2018-04-10,Total,18.56028262
10626,2018-04-11,Total,18.62397815
10627,2018-04-12,Total,17.13297091
10628,2018-04-13,Total,16.33620156
10629,2018-04-16,Total,16.70607382
10630,2018-04-17,Total,15.36393274
10631,2018-04-18,Total,15.68231016
10632,2018-04-19,Total,15.10650331
10633,2018-04-20,Total,15.73020252
10634,2018-04-23,Total,15.22320723
10635,2018-04-24,Total,15.69827586
10636,2018-04-25,Total,16.72888857
10637,2018-04-26,Total,17.42827746
10638,2018-04-27,Total,17.09713056
10639,2018-04-30,Total,16.51975171
10640,2018-05-01,Total,16.67920687
10641,2018-05-02,Total,16.87620219
10642,2018-05-03,Total,17.40722676
10643,2018-05-04,Total,17.01287959
10644,2018-05-07,Total,17.51638031
10645,2018-05-08,Total,18.33176972
10646,2018-05-09,Total,19.86961455
10647,2018-05-10,Total,19.70140183
10648,2018-05-11,Total,19.52359546
10649,2018-05-14,Total,19.49206798
10650,2018-05-15,Total,18.85625061
10651,2018-05-16,Total,18.67790539
10652,2018-05-17,Total,18.21703706
10653,2018-05-18,Total,19.35780099
10654,2018-05-21,Total,18.41854285
10655,2018-05-22,Total,18.06264132
10656,2018-05-23,Total,17.64366963
10657,2018-05-24,Total,18.35075165
10658,2018-05-25,Total,18.34523875
10659,2018-05-29,Total,17.78302147
10660,2018-05-30,Total,16.7268891
10661,2018-05-31,Total,16.02701583
10662,2018-06-01,Total,16.78872282
10663,2018-06-04,Total,17.34716899
10664,2018-06-05,Total,17.30396564
10665,2018-06-06,Total,16.76699015
10666,2018-06-07,Total,17.00718008
10667,2018-06-08,Total,16.72971511
10668,2018-06-11,Total,16.38103942
10669,2018-06-12,Total,16.74757444
10670,2018-06-13,Total,17.59471668
10671,2018-06-14,Total,17.95323619
10672,2018-06-15,Total,16.74690137
10673,2018-06-18,Total,17.03505635
10674,2018-06-19,Total,17.20752896
10675,2018-06-20,Total,17.21623479
10676,2018-06-21,Total,16.96690054
10677,2018-06-22,Total,17.49373382
10678,2018-06-25,Total,18.46623479
10679,2018-06-26,Total,17.28577311
10680,2018-06-27,Total,17.1931092
10681,2018-06-28,Total,17.09388294
10682,2018-06-29,Total,17.04749594
10683,2018-07-02,Total,16.92180718
10684,2018-07-03,Total,17.27179052
10685,2018-07-05,Total,17.45859068
10686,2018-07-06,Total,18.10337579
10687,2018-07-09,Total,17.86046484
10688,2018-07-10,Total,18.01976209
10689,2018-07-11,Total,18.54667429
10690,2018-07-12,Total,18.59228889
10691,2018-07-13,Total,19.03824463
10692,2018-07-16,Total,19.4379564
10693,2018-07-17,Total,19.67566684
10694,2018-07-18,Total,19.55605165
10695,2018-07-19,Total,19.80151278
10696,2018-07-20,Total,19.47748884
10697,2018-07-23,Total,19.37960702
10698,2018-07-24,Total,18.26511255
10699,2018-07-25,Total,18.59623074
10700,2018-07-26,Total,18.67359562
10701,2018-07-27,Total,18.35925937
10702,2018-07-30,Total,18.11696164
10703,2018-07-31,Total,18.438324
10704,2018-08-01,Total,17.36374491
10705,2018-08-02,Total,17.15802746
10706,2018-08-03,Total,16.91407136
10707,2018-08-06,Total,16.79907694
10708,2018-08-07,Total,16.749687
10709,2018-08-08,Total,16.68187279
10710,2018-08-09,Total,16.5903642
10711,2018-08-10,Total,16.46000054
10712,2018-08-13,Total,17.29930886
10713,2018-08-14,Total,16.72994036
10714,2018-08-15,Total,16.69446931
10715,2018-08-16,Total,17.30430405
10716,2018-08-17,Total,17.54254906
10717,2018-08-20,Total,17.52653592
10718,2018-08-21,Total,17.29160597
10719,2018-08-22,Total,17.00317755
10720,2018-08-23,Total,16.72350732
10721,2018-08-24,Total,16.8485665
10722,2018-08-27,Total,16.73114974
10723,2018-08-28,Total,16.35468096
10724,2018-08-29,Total,15.91755256
10725,2018-08-30,Total,16.70028732
10726,2018-08-31,Total,16.95581296
10727,2018-09-04,Total,16.92005056
10728,2018-09-05,Total,17.55616357
10729,2018-09-06,Total,17.61717328
10730,2018-09-07,Total,17.70656067
10731,2018-09-10,Total,18.19865633
10732,2018-09-11,Total,18.47150878
10733,2018-09-12,Total,18.40474048
10734,2018-09-13,Total,17.94671393
10735,2018-09-14,Total,17.96351062
10736,2018-09-17,Total,18.28025747
10737,2018-09-18,Total,18.44983275
10738,2018-09-19,Total,18.29622692
10739,2018-09-20,Total,18.05731557
10740,2018-09-21,Total,18.6494766
10741,2018-09-24,Total,18.4799024
10742,2018-09-25,Total,18.04154784
10743,2018-09-26,Total,17.51631449
10744,2018-09-27,Total,15.64020944
10745,2018-09-28,Total,16.6480324
10746,2018-10-01,Total,16.72140535
10747,2018-10-02,Total,17.23687035
10748,2018-10-03,Total,16.96693328
10749,2018-10-04,Total,16.90383707
10750,2018-10-05,Total,16.31242899
10751,2018-10-09,Total,15.52246573
10752,2018-10-10,Total,15.77589219
10753,2018-10-11,Total,17.07136255
10754,2018-10-12,Total,16.99348105
10755,2018-10-15,Total,15.01659265
10756,2018-10-16,Total,14.97431724
10757,2018-10-17,Total,14.56871133
10758,2018-10-18,Total,14.61792461
10759,2018-10-19,Total,14.92925103
10760,2018-10-22,Total,15.35285479
10761,2018-10-23,Total,15.67903671
10762,2018-10-24,Total,16.3295136
10763,2018-10-25,Total,16.16826387
10764,2018-10-26,Total,15.42406233
10765,2018-10-29,Total,14.95289668
10766,2018-10-30,Total,14.79888911
10767,2018-10-31,Total,14.57820624
10768,2018-11-01,Total,15.33022323
10769,2018-11-02,Total,16.13641753
10770,2018-11-05,Total,15.77361154
10771,2018-11-06,Total,14.9229578
10772,2018-11-07,Total,14.86883924
10773,2018-11-08,Total,14.72653928
10774,2018-11-09,Total,15.03102887
10775,2018-11-13,Total,14.90704256
10776,2018-11-14,Total,14.35390663
10777,2018-11-15,Total,13.82334614
10778,2018-11-16,Total,14.25987687
10779,2018-11-19,Total,14.2800087
10780,2018-11-20,Total,13.78163463
10781,2018-11-21,Total,12.90679695
10782,2018-11-23,Total,13.26656279
10783,2018-11-26,Total,12.32440947
10784,2018-11-27,Total,12.1662007
10785,2018-11-28,Total,12.83617027
10786,2018-11-29,Total,11.51070502
10787,2018-11-30,Total,11.59850439
10788,2018-12-03,Total,11.54763003
10789,2018-12-04,Total,11.63629132
10790,2018-12-06,Total,12.59288375
10791,2018-12-07,Total,11.77261233
10792,2018-12-10,Total,12.14893589
10793,2018-12-11,Total,11.53233708
10794,2018-12-12,Total,11.88540568
10795,2018-12-13,Total,12.32885215
10796,2018-12-14,Total,12.26442361
10797,2018-12-17,Total,12.31719287
10798,2018-12-18,Total,12.38703213
10799,2018-12-19,Total,12.08358944
10800,2018-12-20,Total,12.02888354
10801,2018-12-21,Total,12.43572059
10802,2018-12-24,Total,12.21338398
10803,2018-12-26,Total,12.1387248
10804,2018-12-27,Total,12.8910702
10805,2018-12-28,Total,12.75059105
10806,2018-12-31,Total,12.83613767
10807,2019-01-02,Total,12.87524841
10808,2019-01-03,Total,13.01914601
10809,2019-01-04,Total,12.2489095
10810,2019-01-07,Total,13.01441776
10811,2019-01-08,Total,13.0795236
10812,2019-01-09,Total,13.48575876
10813,2019-01-10,Total,13.04683653
10814,2019-01-11,Total,13.13435599
10815,2019-01-15,Total,12.93979282
10816,2019-01-16,Total,12.88209476
10817,2019-01-17,Total,12.66899517
10818,2019-01-18,Total,12.93680082
10819,2019-01-22,Total,13.71124039
10820,2019-01-23,Total,13.38374495
10821,2019-01-24,Total,13.63997617
10822,2019-01-25,Total,13.82661485
10823,2019-01-28,Total,13.97273771
10824,2019-01-29,Total,14.11788028
10825,2019-01-30,Total,14.61723407
10826,2019-01-31,Total,14.11771513
10827,2019-02-01,Total,14.36712329
10828,2019-02-04,Total,14.01588747
10829,2019-02-05,Total,13.36527566
10830,2019-02-06,Total,13.25060256
10831,2019-02-07,Total,13.34711471
10832,2019-02-08,Total,13.22762338
10833,2019-02-11,Total,13.33553096
10834,2019-02-12,Total,13.14551425
10835,2019-02-13,Total,13.54161805
10836,2019-02-14,Total,13.40858952
10837,2019-02-15,Total,13.43154306
10838,2019-02-19,Total,13.5350316
10839,2019-02-21,Total,13.23514468
10840,2019-02-22,Total,12.98490133
10841,2019-02-25,Total,12.83172847
10842,2019-02-26,Total,13.16915931
10843,2019-02-27,Total,13.19686363
10844,2019-02-28,Total,13.62572135
10845,2019-03-01,Total,13.57525487
10846,2019-03-04,Total,12.56488624
10847,2019-03-05,Total,12.35656891
10848,2019-03-06,Total,11.93666816
10849,2019-03-07,Total,12.62415973
10850,2019-03-08,Total,13.55228577
10851,2019-03-11,Total,13.15671849
10852,2019-03-12,Total,13.79509112
10853,2019-03-13,Total,13.97471554
10854,2019-03-14,Total,14.40314328
10855,2019-03-15,Total,14.83614589
10856,2019-03-18,Total,14.83315509
10857,2019-03-19,Total,14.8654974
10858,2019-03-20,Total,15.19590717
10859,2019-03-21,Total,15.096517
10860,2019-03-22,Total,14.75774322
10861,2019-03-25,Total,14.81236745
10862,2019-03-26,Total,15.11810719
10863,2019-03-27,Total,14.98188426
10864,2019-03-28,Total,14.60797486
10865,2019-03-29,Total,14.88992522
10866,2019-04-01,Total,15.45017263
10867,2019-04-02,Total,15.4524336
10868,2019-04-03,Total,15.41456341
10869,2019-04-04,Total,15.53751006
10870,2019-04-05,Total,15.84311819
10871,2019-04-08,Total,15.86083171
10872,2019-04-09,Total,15.89405252
10873,2019-04-10,Total,15.59736686
10874,2019-04-11,Total,15.9219205
10875,2019-04-12,Total,15.58583677
10876,2019-04-15,Total,15.9989057
10877,2019-04-16,Total,15.38390972
10878,2019-04-17,Total,15.40755493
10879,2019-04-18,Total,14.76514792
10880,2019-04-19,Total,14.8251757
10881,2019-04-22,Total,15.21938339
10882,2019-04-23,Total,15.56728594
10883,2019-04-24,Total,15.28147908
10884,2019-04-25,Total,15.79145769
10885,2019-04-26,Total,14.68935732
10886,2019-04-29,Total,13.99786163
10887,2019-04-30,Total,13.11504432
10888,2019-05-01,Total,12.6357321
10889,2019-05-02,Total,12.88532231
10890,2019-05-03,Total,12.97888256
10891,2019-05-06,Total,12.74889883
10892,2019-05-07,Total,13.32641977
10893,2019-05-08,Total,12.79270212
10894,2019-05-09,Total,12.2533383
10895,2019-05-10,Total,12.51253142
10896,2019-05-13,Total,12.51689683
10897,2019-05-14,Total,13.5761379
10898,2019-05-15,Total,14.73508001
10899,2019-05-16,Total,14.46543549
10900,2019-05-17,Total,14.89346023
10901,2019-05-20,Total,14.650847
10902,2019-05-21,Total,14.7041278
10903,2019-05-22,Total,14.58491459
10904,2019-05-23,Total,14.47535777
10905,2019-05-24,Total,14.86859901
10906,2019-05-28,Total,15.35257832
10907,2019-05-29,Total,15.7273632
10908,2019-05-30,Total,16.27307445
10909,2019-05-31,Total,16.60332721
10910,2019-06-03,Total,16.93218832
10911,2019-06-04,Total,16.48635314
10912,2019-06-05,Total,22.64071076
10913,2019-06-06,Total,17.880269
10914,2019-06-07,Total,18.14668309
10915,2019-06-10,Total,19.28999481
10916,2019-06-11,Total,18.7564096
10917,2019-06-12,Total,19.35382801
10918,2019-06-13,Total,19.33981725
10919,2019-06-14,Total,19.93680683
10920,2019-06-17,Total,19.336937
10921,2019-06-18,Total,20.30992048
10922,2019-06-19,Total,19.8401775
10923,2019-06-20,Total,19.59539087
10924,2019-06-21,Total,18.87130335
10925,2019-06-24,Total,18.60594609
10926,2019-06-25,Total,19.2161873
10927,2019-06-26,Total,19.45000077
10928,2019-06-27,Total,18.32769946
10929,2019-06-28,Total,18.18362529
10930,2019-07-01,Total,18.17024593
10931,2019-07-02,Total,18.12755294
10932,2019-07-03,Total,17.83342757
10933,2019-07-05,Total,17.77893365
10934,2019-07-08,Total,17.07188234
10935,2019-07-09,Total,17.09232313
10936,2019-07-10,Total,16.25313421
10937,2019-07-11,Total,16.43580279
10938,2019-07-12,Total,16.3500402
10939,2019-07-15,Total,15.42833242
10940,2019-07-16,Total,15.21534684
10941,2019-07-17,Total,15.20201322
10942,2019-07-18,Total,14.89429355
10943,2019-07-19,Total,14.79694969
10944,2019-07-22,Total,14.31467373
10945,2019-07-23,Total,15.07610276
10946,2019-07-24,Total,15.04474249
10947,2019-07-25,Total,15.09231785
10948,2019-07-26,Total,15.08885601
10949,2019-07-29,Total,14.50300507
10950,2019-07-30,Total,14.51790135
10951,2019-07-31,Total,14.32869
10952,2019-08-01,Total,14.64593026
10953,2019-08-02,Total,14.8370191
10954,2019-08-05,Total,14.86061312
10955,2019-08-06,Total,14.55868818
10956,2019-08-07,Total,14.58443495
10957,2019-08-08,Total,15.01023446
10958,2019-08-09,Total,14.41673687
10959,2019-08-12,Total,14.42716529
10960,2019-08-13,Total,14.70182807
10961,2019-08-14,Total,14.36539481
10962,2019-08-15,Total,14.5266523
10963,2019-08-16,Total,14.50579774
10964,2019-08-19,Total,14.97058163
10965,2019-08-20,Total,14.56633518
10966,2019-08-21,Total,14.2021993
10967,2019-08-22,Total,13.9715161
10968,2019-08-23,Total,14.30841053
10969,2019-08-26,Total,13.95686797
10970,2019-08-27,Total,14.55359221
10971,2019-08-28,Total,14.60143993
10972,2019-08-29,Total,14.74771335
10973,2019-08-30,Total,14.36094985
10974,2019-09-03,Total,14.71545908
10975,2019-09-04,Total,13.81468257
10976,2019-09-05,Total,14.88317392
10977,2019-09-06,Total,15.22030327
10978,2019-09-09,Total,15.2897728
10979,2019-09-10,Total,15.35761465
10980,2019-09-11,Total,15.22105994
10981,2019-09-12,Total,14.96629767
10982,2019-09-13,Total,15.56221625
10983,2019-09-16,Total,16.7002181
10984,2019-09-17,Total,16.850481
10985,2019-09-18,Total,16.79304198
10986,2019-09-19,Total,16.86583378
10987,2019-09-20,Total,17.08701253
10988,2019-09-23,Total,16.43270695
10989,2019-09-24,Total,16.90451443
10990,2019-09-25,Total,16.16524244
10991,2019-09-26,Total,16.22897414
10992,2019-09-27,Total,16.04891743
10993,2019-09-30,Total,15.94780028
10994,2019-10-01,Total,16.11700862
10995,2019-10-02,Total,16.85120654
10996,2019-10-03,Total,16.01141701
10997,2019-10-04,Total,16.08445844
10998,2019-10-07,Total,16.57222315
10999,2019-10-08,Total,16.35934789
11000,2019-10-09,Total,16.42852549
11001,2019-10-10,Total,16.80615476
11002,2019-10-11,Total,16.75472803
11003,2019-10-15,Total,16.39666579
11004,2019-10-16,Total,16.90253005
11005,2019-10-17,Total,16.85957102
11006,2019-10-18,Total,17.5457698
11007,2019-10-21,Total,16.95485788
11008,2019-10-22,Total,16.54576488
11009,2019-10-23,Total,16.16273883
11010,2019-10-24,Total,15.78467974
11011,2019-10-25,Total,15.77892253
11012,2019-10-28,Total,15.70090468
11013,2019-10-29,Total,15.87022889
11014,2019-10-30,Total,16.44607089
11015,2019-10-31,Total,17.1996898
11016,2019-11-01,Total,16.01647229
11017,2019-11-04,Total,15.68874004
11018,2019-11-05,Total,15.71916224
11019,2019-11-06,Total,15.08660055
11020,2019-11-07,Total,14.79399545
11021,2019-11-08,Total,13.71864682
11022,2019-11-12,Total,13.46045434
11023,2019-11-13,Total,13.01116508
11024,2019-11-14,Total,12.39495889
11025,2019-11-15,Total,12.11275593
11026,2019-11-18,Total,12.39651816
11027,2019-11-19,Total,12.13760369
11028,2019-11-20,Total,12.57495289
11029,2019-11-21,Total,12.43228525
11030,2019-11-22,Total,12.00132515
11031,2019-11-25,Total,10.97546837
11032,2019-11-26,Total,10.84286346
11033,2019-11-27,Total,11.65483764
11034,2019-11-29,Total,11.66975586
11035,2019-12-02,Total,11.99820978
11036,2019-12-03,Total,11.75060506
11037,2019-12-04,Total,12.02037724
11038,2019-12-05,Total,11.97106747
11039,2019-12-06,Total,12.16236844
11040,2019-12-09,Total,11.71212939
11041,2019-12-10,Total,13.72540187
11042,2019-12-11,Total,13.15495164
11043,2019-12-12,Total,11.68504674
11044,2019-12-13,Total,11.32360878
11045,2019-12-16,Total,11.27844926
11046,2019-12-17,Total,10.87333711
11047,2019-12-18,Total,10.73029319
11048,2019-12-19,Total,10.81372566
11049,2019-12-20,Total,11.1805705
11050,2019-12-23,Total,11.05231282
11051,2019-12-26,Total,10.35035894
11052,2019-12-27,Total,10.33471121
11053,2019-12-30,Total,10.16070825
11054,2019-12-31,Total,10.14820876
11055,2020-01-02,Total,11.28090034
11056,2020-01-03,Total,12.04340871
11057,2020-01-06,Total,11.79874812
11058,2020-01-07,Total,11.99360119
11059,2020-01-08,Total,12.05798797
11060,2020-01-09,Total,12.36677639
11061,2020-01-10,Total,12.28687406
11062,2020-01-13,Total,10.88918554
11063,2020-01-14,Total,10.6868011
11064,2020-01-15,Total,10.03530392
11065,2020-01-16,Total,10.2298198
11066,2020-01-17,Total,10.44341297
11067,2020-01-21,Total,10.4866515
11068,2020-01-22,Total,11.68319463
11069,2020-01-23,Total,11.06349377
11070,2020-01-24,Total,10.70909962
11071,2020-01-27,Total,9.769622329
11072,2020-01-28,Total,11.02295913
11073,2020-01-29,Total,12.63716352
11074,2020-01-30,Total,11.98702056
11075,2020-01-31,Total,11.90286461
11076,2020-02-03,Total,12.16715757
11077,2020-02-04,Total,13.05153007
11078,2020-02-05,Total,12.91470394
11079,2020-02-06,Total,13.38611189
11080,2020-02-07,Total,12.80992156
11081,2020-02-10,Total,13.22275368
11082,2020-02-11,Total,13.47983603
11083,2020-02-12,Total,13.19202735
11084,2020-02-13,Total,13.10196133
11085,2020-02-14,Total,13.23881852
11086,2020-02-18,Total,13.36550574
11087,2020-02-19,Total,12.59464154
11088,2020-02-20,Total,12.97677915
11089,2020-02-21,Total,12.70887036
11090,2020-02-24,Total,13.4780213
11091,2020-02-25,Total,15.0639253
11092,2020-02-26,Total,13.40407156
11093,2020-02-27,Total,16.36825463
11094,2020-02-28,Total,16.500216
11095,2020-03-02,Total,18.28925229
11096,2020-03-03,Total,18.8498846
11097,2020-03-04,Total,17.34844713
11098,2020-03-05,Total,16.60106177
11099,2020-03-06,Total,16.60147408
11100,2020-03-09,Total,16.59547627
11101,2020-03-10,Total,17.45949071
11102,2020-03-11,Total,19.05900618
11103,2020-03-12,Total,22.94789282
11104,2020-03-13,Total,27.60737447
11105,2020-03-16,Total,31.04964413
11106,2020-03-17,Total,25.05081873
11107,2020-03-18,Total,25.05843912
11108,2020-03-19,Total,25.29202495
11109,2020-03-20,Total,24.85013461
11110,2020-03-23,Total,24.28179726
11111,2020-03-24,Total,24.38442021
11112,2020-03-25,Total,24.45441284
11113,2020-03-26,Total,24.52657864
11114,2020-03-27,Total,24.37330254
